specification|明确,说明书|851278|53596923|97|842123|26|4|27
specify|详细说明,具体指定|849043|53596924|62|624121|12|4.3|17
speculate|推测,投机|299269|53429359|48|598591|6|4.4|17
console|安慰|48229|53687676|28|73350|4|2.6|8
consist|组成|1|1|18|251351|3|1.3|2
consistent|前后一致的|848941|53596925|60|663029|13|4.2|17
constant|坚定地|849486|53596925|69|387444|15|4|20
constituent|构成的|279609|53429360|46|900952|9|4.5|16
constitute|组成|850510|53596926|85|636152|16|4.2|20
constitution|构成|49594|53687677|29|199249|4|2.6|8
constrain|强迫|848685|53596927|56|12163647|12|4.5|16
construct|建造|848429|53596928|52|336175|13|4|23
distinct|有区别的|848787|53596928|58|289947|13|3.9|18
distinction|差别|856348|53687678|39|161819|7|4.3|16
distinguish|区别|559251|53514828|30|74791|5|4.4|21
overlook|眺望|1|1|16|87186|3|1.3|2
overseas|外国的|1|1|17|144703|3|1.3|2
fruitful|多产的|533037|53514829|44|189655|5|4.4|17
frustrate|挫败|690323|53535263|54|3015156|7|4.4|17
fulfil|履行|821395|53687679|38|445634|6|4.4|16
function|功能|1|1|18|134860|3|1.3|2
fund|资金|1|1|6|22333|0|1.2|2
fundamental|基础的|1|1|16|574706|3|1.3|2
anguish|苦恼|847917|53596929|44|190400|11|3.8|21
annoy|使恼怒|171110|53687680|25|69992|4|2.8|10
annual|年度的|1|1|6|38123|0|1.2|2
monopoly|垄断|1|1|19|158288|3|1.3|3
monotonous|单调无聊的|1|1|14|466828|2|1.2|2
mood|心境|1|1|15|88270|2|1.2|2
transmission|播送|725276|53687681|35|180617|5|4.3|18
transmit|传送|1|1|15|227836|3|1.1|2
transplant|移植|1|1|13|86876|2|1.2|2
transport|运输|176571|53687682|26|114709|4|2.8|10
stride|阔步前进|848685|53596931|56|259176|12|4|19
strike|打击|270871|53429362|45|148277|6|4.1|16
striking|显著的|52324|53687683|31|378423|4|2.4|8
string|线|1|1|6|36782|0|1.2|2
structure|建筑物|1|1|16|85079|3|1.3|2
stun|使震惊|312376|53429363|50|340271|6|4.3|18
primary|初级的|1|1|19|105584|3|1.4|2
prime|最初的|847763|53596932|42|101483|11|3.8|20
primitive|原始的|850204|53596933|79|1790046|14|3.8|15
principal|最重要的|848974|53596934|61|1019749|18|4|26
principle|原则|1|1|13|79838|2|1.3|2
psychiatry|精神病学|926253|53687684|40|450636|5|4.5|18
psychology|心理学|303638|53429364|49|432776|10|4.1|20
liability|责任|297085|53429364|47|225392|7|4|16
liable|责任的|851228|53596934|95|1172763|22|3.9|22
liberal|不严格的|856348|53687685|63|2578894|9|4.3|17
liberate|解放|55054|53687686|33|97881|4|2.5|9
license|许可证|1|1|16|202078|3|1.3|2
innocent|清白的|303638|53429405|49|231491|8|4.5|21
innovation|创新|1|1|13|74605|2|1.2|2
environment|环境|1|1|8|36858|1|1.4|2
enterprise|事业心|849555|53596936|70|388010|12|4.2|18
entertain|招待|987420|53687687|43|155655|6|4.5|19
entertainment|招待|1|1|13|191515|2|1.3|2
pose|摆姿势,炫耀|1|1|18|113729|3|1.3|2
position|位置,地位|303638|53429407|49|1175244|6|4.5|18
positive|自信的,明确的|848462|53596936|53|596383|12|4.1|14
possess|拥有,具有|672846|53514833|53|452627|9|4.2|15
possession|持有,所有权|264318|53429407|43|191916|6|4.5|19
dilute|稀释,降低|664109|53514834|52|395603|8|4.4|18
dim|暗淡的,模糊的|856348|53687688|39|186054|7|4.4|21
diminish|减少,贬低|664109|53514835|52|560274|7|4.4|17
amateur|业余爱好者,外行|1|1|14|88472|2|1.4|2
amaze|使惊愕|1|1|12|40880|2|1.3|2
ambiguous|含糊不清的|795181|53687689|60|423570|9|4.5|19
ambition|野心,抱负|50959|53687690|30|255904|4|3.1|10
ambitious|有雄心的,费力的|1|1|17|258011|3|1.3|2
bubble|气泡,幻想计划|987420|53687690|43|241268|8|4.4|21
budget|预算,做预算|1|1|18|105588|3|1.3|2
build|体型,结构|803918|53687691|37|215025|8|4.4|22
business|生意,职责|848462|53596938|53|808131|12|4.2|17
compress|压缩,精简|264318|53429410|43|272625|5|4.7|21
comprise|包含,组成|850972|53596938|91|623059|21|4|22
compromise|妥协,折中|821395|53687692|38|131596|7|4.4|21
conceive|构想出,怀有|850766|53596939|89|1996584|22|4.2|18
concentrate|集中,浓缩|297085|53429411|47|444277|10|4.4|17
concept|观念,概念|934990|53687693|41|173141|8|4.4|21
conception|观念,构想|659740|53514837|51|356355|7|4.4|18
concern|关心,关系|821395|53687694|38|144549|5|4.5|19
concise|简明的|848462|53596940|53|204338|12|4|20
concrete|具体的,混凝土|725276|53687695|35|393979|5|4.6|18
conclude|结束,下结论|803918|53687696|37|357362|5|4.6|18
conclusion|结束,结论|821395|53687696|38|83443|7|4.6|24
confer|商谈,授予|725276|53535266|55|1101541|8|4.3|17
conference|会议|848173|53596940|48|618030|11|4.3|15
confess|坦白,承认|690323|53535267|54|2042190|7|4.4|17
epidemic|传染的,流行病|672846|53514839|53|1618227|9|4.4|19
episode|片段,一集|297085|53429414|47|480199|9|4.2|20
epoch|时代|856348|53687697|39|89561|6|4.5|21
indifferent|不关心的,平庸的|848531|53596941|54|5194375|11|4|19
indignant|愤怒的|690323|53535268|54|4028503|9|4.5|17
indignation|愤怒|934990|53687698|41|219167|5|4.6|18
indispensable|必需的|849811|53596942|74|1112206|15|4|19
individual|个人的,独特的|850067|53596942|78|535005|13|4.4|17
mess|混乱,弄乱|264318|53429415|43|300779|5|5.5|16
message|消息,寓意|803918|53687699|37|168510|6|4.5|21
messenger|信使|1|1|11|48389|2|1.3|2
method|方法,条理|200988|53514840|59|1255542|9|6.1|13
militant|军事的,军人|264318|53429417|43|228912|5|4.3|17
mind|精神,智力|188973|53514841|56|270504|10|5.9|13
redeem|弥补,挽回|850510|53596943|85|1467114|18|3.9|19
reduce|减少,简化|952467|53687699|42|152613|5|4.5|18
reduction|减少|528668|53514842|43|193020|6|5.4|15
refer|提到,参考|659740|53514843|51|2005894|10|4.2|20
reference|涉及,参考|182032|53687700|27|8167510|4|2.7|10
spoil|损坏,破坏|755859|53535269|58|670035|10|4.3|20
sponsor|保证人|952467|53687701|42|132200|7|4.5|21
spread|伸展,传播|849299|53596945|66|222464|12|4.1|19
spur|鞭策,马刺|848685|53596945|56|268297|12|4|20
spy|间谍,刺探|725276|53687702|35|87863|6|4.5|20
stability|稳定|849555|53596946|70|506426|11|4|16
stable|稳定的,沉稳的|848668|53596947|55|279973|14|3.9|21
staff|全体职员,参谋机构|821395|53687702|38|103100|7|4.5|22
stage|舞台,阶段|176571|53687703|26|183199|4|2.5|9
remote|疏远的,遥远的|297085|53429420|47|293121|7|4|16
remove|搬迁,挪走|934990|53687704|41|566803|7|4.5|21
removal|迁居,除去|850204|53596948|79|910888|15|4.2|18
remain|剩余,尚需|303638|53429421|49|323401|9|4.3|20
remainder|残余部分,余数|849486|53596949|69|562604|15|4.3|17
remains|残余,废墟|755859|53535270|58|775857|10|4.4|19
remedy|治疗,补救|849555|53596949|70|493710|14|4.5|22
remember|记得,向送礼|848462|53596950|53|8873345|13|4.1|24
remind|提醒|297085|53429421|47|314529|8|4.5|19
render|使得,回报|850204|53596950|79|545915|14|4.2|18
contemporary|同时代的,现代的|821395|53687706|38|371283|7|4.5|22
contempt|轻视|755859|53687707|58|249493|9|4|16
content|含量,内容|848429|53596951|52|378925|12|4.1|22
contend|竞争,声称|851790|53596951|105|4491652|28|3.9|26
contest|竞赛,争夺|849948|53596952|75|438200|21|4|23
context|语境,背景|952467|53687707|42|119902|9|4.3|16
continual|不断地|987420|53687708|43|145576|5|4.9|19
continue|连续|672846|53514845|33|72581|7|4.3|21
continuous|持续的|46864|53687709|27|709525|4|2.3|8
contract|合同,缩紧|849965|53596953|76|1023998|16|3.9|19
contradict|反驳,同矛盾|690323|53535271|54|536140|9|4.2|15
contrary|相反的,对方的|856348|53687709|39|319502|6|4.1|17
contrast|使成对比,对比|850510|53596954|85|6479635|23|4|17
diverse|多种多样的|848668|53596955|55|259581|11|4|19
diversion|转移,消遣|851740|53596955|103|760058|28|4|17
divert|转向,使娱乐|312376|53429424|50|417291|10|4.3|21
divide|划分,分配|952467|53687710|42|247559409|8|5.2|25
dividend|股息,被除数|690323|53535272|54|416675|9|4|16
division|分配,部门|729645|53535273|56|416915|8|4.2|18
document|文件,文献|1|1|14|94305|2|1.2|2
documentary|文献的,纪录片|270871|53429425|45|332454|9|4.2|20
execute|实行|856348|53687711|39|144578|6|4.5|17
executive|执行的,总经理|266502|53429426|44|258894|8|4.3|20
exemplify|举例证明|312376|53429427|50|767272|9|4.3|19
exert|尽力,发挥|848941|53596956|60|362513|13|3.9|18
exhaust|抽完,耗尽|869454|53687712|65|393231|9|5.5|15
exist|存在|1|1|7|2153683|1|1.2|2
existence|存在,生活方式|1|1|16|103498|2|1.2|2
exotic|由外国引进的,珍奇的|659740|53514846|51|356432|6|4.3|18
moral|道德的,寓意|795181|53687713|36|102844|7|4.4|21
morality|道德|1|1|13|48474|2|1.2|2
moreover|再者|1|1|15|79688|3|1.3|2
mostly|主要的|149266|53687713|21|61447|4|2.3|8
prior|先前的,优先的|790812|53687714|59|347046|9|4.5|19
priority|优先|934990|53687718|41|145213|6|4.1|17
privacy|隐居,隐私|952467|53687719|42|230809|8|4|17
private|私人的|264318|53429430|43|151270|9|4.2|20
privilege|特权,特殊的荣幸|849811|53596957|74|473094|17|4.3|17
prove|证明,检验|848531|53596958|54|796419|12|3.9|18
provide|提供,规定|45499|53687720|26|175243|4|2.6|9
provided|假如|738382|53687720|57|1318657|7|4.3|18
prudent|谨慎的,有先见之明|849965|53596959|76|541092|16|4.1|19
subject|主题,学科|803918|53687721|37|705356|8|4.4|21
subjective|主观的|528668|53514848|43|153545|5|4.2|17
submit|屈服,听任|849948|53596960|75|1954763|16|3.9|18
subordinate|下级的,次要的|280693|53429432|79|482346|15|5.3|14
subscribe|捐助,订购|849998|53596960|77|1047443|13|4.1|14
subsequent|随后的|729645|53535275|56|296892|9|3.9|16
substance|物质,要旨|849230|53596961|65|894270|13|4|19
substantial|实质的,结实的|849230|53596962|65|521434|13|4.1|19
substitute|代替者,代替|848924|53596962|59|784131|18|3.8|19
subtle|微妙的,细微的|303638|53429432|49|267557|6|4.5|18
treat|对待,论述|299269|53429433|48|387974|10|4.2|20
treaty|条约|594204|53514849|47|172027|5|4.3|18
trend|趋势,时髦|46864|53687722|27|125401|4|2.5|8
associate|联系,结交|270871|53429433|45|346827|9|4.2|20
association|协会,联合|849043|53596964|62|1555735|18|3.8|21
amend|修订,改进|849197|53596964|64|2242576|13|3.9|18
among|在之中|1|1|10|45102|1|1.2|2
amount|总额,达到之多|795181|53687722|36|540675|7|4.4|21
ample|充足的,面积大的|856348|53687723|39|209764|7|4.4|21
amuse|消遣|303638|53429435|49|304224|6|4.5|19
anchor|锚,固定|1|1|16|82148|3|1.3|2
stand|站立,位于|1|1|14|157614|3|1.3|2
standard|标准,道德水准|1|1|14|122241|3|1.3|2
standpoint|立场|1|1|11|116790|2|1.5|4
start|开始,出发|1|1|16|346071|2|1.9|5
startle|惊吓|1000526|53687724|73|7273057|14|5.4|15
starve|挨饿,渴望|987420|53687724|43|285972|9|4.4|21
state|状况,州|1|1|18|136312|3|1.3|2
statement|声明,陈述|303638|53429437|49|263576|9|4.2|20
statesman|政治家|176571|53687725|26|176295|4|2.7|9
statistics|统计数据,统计学|690323|53535277|54|368095|9|4.4|19
statue|塑像,雕塑|48229|53687726|28|138161|4|2.5|8
status|地位,情况|850989|53596966|92|5184491|19|4.2|17
statute|法令,规则|849811|53596967|74|1321935|21|3.9|16
stay|停留,保持|45499|53687726|26|122125|4|2.5|8
steady|牢固的,坚定地|849486|53596969|69|447343|14|3.9|18
steer|驾驶,指导|848974|53596969|61|824264|13|3.9|18
stem|茎干,阻止|1|1|17|96426|3|1.3|2
step|脚步,台阶|926253|53687727|40|223888|7|4.4|21
stern|严格的,船尾|848787|53596970|58|383081|14|3.9|15
anonymous|匿名的,无特色的|848275|53596971|50|327922|11|4.1|17
answer|答复,适合|848429|53596971|52|300897|11|3.9|18
anticipate|预料,早于别人做成|850067|53596972|78|993622|16|3.9|18
anxiety|焦虑,焦虑的原因|266502|53429438|44|324710|9|4.1|19
anxious|焦虑的,渴望的|926253|53687728|40|220035|5|4.5|18
apart|分离,相隔|1|1|16|111768|3|1.3|2
assassinate|暗杀,破坏|664109|53514853|52|540625|7|4.4|17
assault|攻击,袭击|952467|53687728|42|152276|6|4.6|17
assemble|集合,装配|659740|53514854|51|513306|7|4.5|18
assembly|集会,装配|659740|53514855|51|452409|8|4.2|15
assert|坚定地断言|856348|53687729|63|350467|9|4.4|17
component|组成的,组成部分|849742|53596973|73|1875329|14|4|18
composition|作文,作曲|690323|53535278|54|470221|9|4.5|19
comprehend|了解|934990|53687730|41|126547|5|4.7|19
comprehension|理解,理解测试|44134|53687730|25|106932|4|2.7|8
comprehensive|广泛的,全部的|729645|53687731|56|497053|9|4.2|15
condemn|谴责,判刑|926253|53687732|40|184892|8|4.3|20
condense|压缩,使简洁|849197|53596974|64|427966|14|4|14
condition|状态,环境|852508|53596975|115|1204325|27|4.4|15
conduct|行为,带领|850579|53596975|86|1356466|18|4.4|23
conductor|指挥,售票员|312376|53429442|50|332790|7|4.8|23
disable|使残废|1|1|16|69908|3|1.3|2
disappear|不见,消失|46864|53687732|27|182384|4|2.7|10
disappoint|使失望,使扫兴|848412|53596977|51|258125|11|4.5|26
discipline|纪律,训练方法|850323|53596977|82|579223|17|4.4|24
disclose|揭露,使公开|1|1|19|213461|3|1.5|3
discover|发现|1|1|17|49712|3|1.3|2
discovery|发现,被发现的事物|821395|53687733|38|215911|5|4.6|20
hoist|举起,吊起|50959|53687734|30|124485|4|2.6|8
hold|抓住,使保持某种状态|312376|53429443|50|694729|10|4.4|22
holder|持有者,支持物|848531|53596979|54|285955|11|3.9|18
household|家庭,家庭的|46864|53687734|27|151022|4|2.5|8
however|无论如何,然而|264318|53429443|43|139318|8|4.1|19
hoddle|蜷缩,聚集在一起|299269|53429444|48|233135|7|4.5|20
narrative|叙述性的,叙述|848275|53596980|50|199336|12|4.3|15
narrow|狭窄的,狭隘的|270871|53429445|45|116297|9|4.4|24
nasty|肮脏的,下流的|279609|53429445|46|191566|9|4.4|23
nation|民族,国家|46864|53687735|27|140712|4|2.5|8
national|民族的,国家的|1|1|9|49266|2|1.3|2
nationality|国籍,民族|926253|53687736|40|148304|5|4.5|18
native|本地的,天生的|821395|53687736|38|214821|5|4.6|17
natural|自然的,天生的|297085|53429447|47|276408|10|4.4|23
nature|自然界,性质|1|1|16|71713|3|1.3|2
overall|全面的,总体上|850477|53596981|84|291247|24|4.2|14
overcome|克服,战胜|1|1|10|4471483|2|1.3|2
overlap|重叠,重叠部分|849180|53596982|63|285523|12|4.3|22
portion|部分,分配|849948|53596983|75|850424|15|4.3|22
possibility|可能性,希望|297085|53429447|47|578320|6|4.4|17
possible|可能的,合适的|48229|53687737|28|141140|4|2.5|8
potential|可能性,潜力|171110|53687738|25|105938|4|2.9|12
pour|下倾盆大雨,倒|44134|53687738|25|191226|4|2.5|8
holy |神圣的,圣洁的|1|1|13|89729|2|1.5|3
honor|尊敬的,荣誉|297085|53429448|47|228936|6|4.4|17
honorable|尊敬的,荣誉的|1|1|12|167812|2|1.5|3
horizon|地平线,眼界|849197|53596985|64|783650|17|4.3|14
horizontal|机灵的,巧妙的|848412|53596986|51|617770|12|4.4|17
ingredient|组成部分,成分|850204|53596987|79|548538|18|4|19
initial|最初的,词首的|849998|53596987|77|397705|17|4.4|25
initiative|主动权,进取心|850766|53596988|89|16258065|20|4.5|17
local|当地的,局部的|45499|53687739|26|131735|4|2.6|7
locality|位置,地点|849948|53596989|75|502162|17|4.4|17
locate|指出,位于|848941|53596990|60|259191|14|4.4|17
location|位置,场所|1|1|17|97309|3|1.5|3
neglect|忽视,疏忽|848668|53596991|55|225401|12|4.2|23
negligible|疏忽的,微不足道的|264318|53429448|43|302154|7|4.3|16
prescribe|规定,开药|849965|53596995|76|6387201|13|4.3|19
prescription|药方,计划|848531|53596997|54|327735|12|4.2|23
present|赠送,提交|849197|53596998|64|348434|15|4.2|15
presently|不久,现在|848718|53596999|57|345451|13|4.1|22
preside|主持,领导|851603|53596999|102|1122446|22|4.1|18
press|报刊,新闻界|849692|53597000|71|418343|17|4.5|15
pressure|压力,强迫|848685|53597001|56|543156|15|4.2|15
prestige|威信,影响力|850067|53597001|78|447478|16|4.3|23
presumably|推测起来,大概|849197|53597002|64|419691|15|4.2|25
presume|推测,认为|312376|53429449|50|239201|11|4.4|15
prevent|防止,预防|849709|53597002|72|495398|15|4.3|23
previous|先前的,在之前|850972|53597003|91|582583|23|4.2|14
prey|被捕食的动物,牺牲品|299260|53429450|84|2567713|16|5.2|14
reliable|可靠的|264318|53429450|43|197374|9|4.4|19
reliance|依靠,依赖|849043|53597004|62|271919|14|4.2|23
religion|宗教,信条|672846|53514863|33|405943|5|4.3|19
religious|宗教的,虔诚的|1|1|12|83494|2|1.2|2
rely|依赖,信赖|45499|53687740|26|95328|4|2.4|8
straight|直的,整齐的|856348|53687740|39|181350|8|4.3|20
straightforward|正直的,简单的|729645|53535285|56|366840|10|3.9|16
strain|尽力使用,紧绷|690323|53535285|54|1410095|8|4.2|17
strategy|战略,策略|1|1|11|74779|1|1.2|2
strength|实力,效力|850733|53597005|88|709982|23|4.8|18
strengthen|加强,巩固|848685|53597006|56|283020|11|4|18
strenuous|努力的,精力充沛的|850972|53597007|91|1024765|19|4.2|22
transaction|办理,事务|850323|53597007|82|843384|19|4.4|16
transfer|转移,转让|848924|53597008|59|339022|12|4.3|22
transform|改变,使改变|848718|53597009|57|727158|12|4.2|22
transient|短暂的,临时的|303638|53429451|49|226050|8|4.5|20
translation|翻译,译文|672846|53514865|53|481372|10|4.1|19
visible|可见的,明显的|848787|53597009|58|255243|13|4.2|21
vision|视力,幻想|848924|53597010|59|411245|12|3.9|18
visual|看的,视觉的|664109|53514866|52|418445|10|4.2|19
architect|设计师,缔造者|856348|53687741|39|138723|7|4.3|20
architecture|建筑学,建筑风格|987420|53687742|43|4057425|5|4.8|20
area|地区,领域|1|1|17|2670600|3|1.3|2
argue|争论,说服|821395|53687742|38|244920|7|4.3|20
argument|辩论,论点|821395|53687743|38|114160|7|4.3|20
arise|形成,升起|672846|53514866|53|719218|8|4.5|17
arouse|使奋发,激起|856348|53687744|63|832449|10|4.5|20
array|显眼的一系列,排列|849230|53597011|65|457291|15|4.3|15
vital|生命力的,致命的|848531|53597011|54|287928|11|4.2|22
vivid|鲜艳的,生动的|821395|53687744|38|214687|7|4.3|20
void|空的,无效的|987420|53687745|43|107033|8|4.6|24
volume|容积,卷|934990|53687746|41|158142|5|4.6|18
consequence|影响,重要性|850766|53597012|89|926547|19|4|19
consequently|因而,所以|850733|53597013|88|2050638|25|4.5|14
conservation|保护,避免损失|850477|53597013|84|1706476|18|4.2|16
conservative|保守的,保守主义者|850221|53597014|80|948364|18|4.2|15
consider|考虑,认为|44134|53687746|25|79090|4|2.5|9
considerable|相当大的,可观的|851022|53597015|93|3081922|15|4.2|16
considerate|考虑周到的,体谅的|849998|53597016|77|614614|18|4.2|15
consume|消耗,耗尽|312376|53429456|50|335855|7|4.4|17
consumption|消费,消耗|279609|53429456|46|243887|10|4.4|24
dispute|争论,争执|725276|53535287|55|2900976|11|4.1|15
